ErrorType;Class;Method;ViolatedRule;Object;Statement
ConstraintError;com.looker.droidify.utility.Utils;java.lang.String calculateHash(android.content.pm.Signature);violating CrySL rule for java.security.MessageDigest (on Object #c1bf46d0220f0d9a03413d89c806f13d3ec0357d2075fae96d52b151eeb05f99);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer3486)
ConstraintError;com.looker.droidify.service.DownloadService;com.looker.droidify.service.DownloadService$ValidationError validatePackage(com.looker.droidify.service.DownloadService$Task,java.io.File);violating CrySL rule for java.security.MessageDigest (on Object #dc7ec53c3a6f4a182567aa59bbdcbd714a3a7ad2683be7e63a50b1820fccfedb);First parameter (with value "SHA256") should be any of {SHA-256, SHA-384, SHA-512};$r10 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r8)
TypestateError;com.looker.droidify.service.DownloadService;com.looker.droidify.service.DownloadService$ValidationError validatePackage(com.looker.droidify.service.DownloadService$Task,java.io.File);violating CrySL rule for java.security.MessageDigest (on Object #dc7ec53c3a6f4a182567aa59bbdcbd714a3a7ad2683be7e63a50b1820fccfedb);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[]);$r12 = virtualinvoke $r10.<java.security.MessageDigest: byte[] digest()>()
ConstraintError;okhttp3.internal.platform.Jdk9Platform;javax.net.ssl.SSLContext newSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #d14aadb47685869a750df27b2a120beee2e9931ae6064641877db98af834413f);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r3 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer21472)
ConstraintError;okhttp3.internal.platform.ConscryptPlatform;javax.net.ssl.SSLContext newSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #956bcf29640fc9a9193905be262a67b50c2b7965fa7eb04c73cf03233714320);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r1 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer21476, $r2)
RequiredPredicateError;okhttp3.internal.platform.ConscryptPlatform;javax.net.ssl.SSLSocketFactory newSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer18841, $r5, varReplacer18841)
RequiredPredicateError;okhttp3.internal.platform.ConscryptPlatform;javax.net.ssl.X509TrustManager platformTrustManager();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r2.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer18823)
ConstraintError;okhttp3.internal.platform.BouncyCastlePlatform;javax.net.ssl.SSLContext newSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #eac94f011c0dbfabbd6c3a6f7dffdb8b5d09a99f003958c0453a89f81c3d1bb5);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r1 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer21480, $r2)
RequiredPredicateError;okhttp3.internal.platform.BouncyCastlePlatform;javax.net.ssl.X509TrustManager platformTrustManager();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r1.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer18834)
ConstraintError;okhttp3.internal.platform.Platform;javax.net.ssl.SSLContext newSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #6a691db07106ea0e9bd4288099f6e1cf557ab7a05c945cf5ce6f42548a2a0d52);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r1 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer21483)
