Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName,ExternalLibrary,PossibleExternal
"Found: ""Blowfish""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.hierynomus.sshj.transport.cipher.BlockCiphers,BlowfishCBC,false,true
"Found: ""AES""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.hierynomus.sshj.transport.cipher.GcmCiphers,AES256GCM,false,true
"Found: ""AES""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.hierynomus.sshj.transport.cipher.BlockCiphers,AES192CTR,false,true
"Found: ""AES""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.hierynomus.sshj.transport.cipher.BlockCiphers,AES256CTR,false,true
"Found: ""DESede""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.hierynomus.sshj.transport.cipher.BlockCiphers,TripleDESCTR,false,true
"Found: ""AES""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.hierynomus.sshj.transport.cipher.BlockCiphers,AES128CTR,false,true
"Found: ""DESede/CBC/NoPadding""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,net.schmizz.sshj.transport.cipher.TripleDESCBC,init,false,false
"Found: ""IDEA""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.hierynomus.sshj.transport.cipher.BlockCiphers,IDEACBC,false,true
"Found: ""RC4""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.hierynomus.sshj.transport.cipher.StreamCiphers,Arcfour128,false,true
"Found: ""AES""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.hierynomus.sshj.transport.cipher.BlockCiphers,AES128CBC,false,true
"Found: ""AES""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.hierynomus.sshj.transport.cipher.GcmCiphers,AES128GCM,false,true
"Found: ""RC4""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.hierynomus.sshj.transport.cipher.StreamCiphers,Arcfour256,false,true
"Found: ""AES""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.hierynomus.sshj.transport.cipher.BlockCiphers,AES256CBC,false,true
"Found: ""DESede""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.hierynomus.sshj.transport.cipher.BlockCiphers,TripleDESCBC,false,true
"Found: ""Blowfish/CBC/NoPadding""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,net.schmizz.sshj.transport.cipher.BlowfishCBC,init,false,false
"Found: ""AES""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.hierynomus.sshj.transport.cipher.BlockCiphers,AES192CBC,false,true
"Found: ""IDEA""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.hierynomus.sshj.transport.cipher.BlockCiphers,IDEACTR,false,true
"Found: ""Blowfish""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.hierynomus.sshj.transport.cipher.BlockCiphers,BlowfishCTR,false,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bouncycastle.pqc.math.linearalgebra.GF2nPolynomialElement,solveQuadraticEquation,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bouncycastle.math.ec.ECFieldElement$Fp,sqrt,true,true
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bouncycastle.pqc.math.linearalgebra.GF2Polynomial,clinit,true,true
