ErrorType;Class;Method;ViolatedRule;Object;Statement
ConstraintError;t6.b;javax.net.ssl.SSLContext i();violating CrySL rule for javax.net.ssl.SSLContext (on Object #329efcb27334091e64c4c228fa4cd91067b46dc3493fd1fa6c24e71ec0462f77);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r2 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer11515)
ConstraintError;t6.c;javax.net.ssl.SSLContext i();violating CrySL rule for javax.net.ssl.SSLContext (on Object #c8c4a7d235f8be11aa4af6417b7d6b70bc4568633ea0d6d49d501a72ca0cf068);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r3 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer11519, $r2)
ConstraintError;t6.f;javax.net.ssl.SSLContext i();violating CrySL rule for javax.net.ssl.SSLContext (on Object #48c7d1f5567e802cf7c7d80b217486bb0607d2cb0e3318a287d27fed87898e70);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r2 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer11521)
ConstraintError;w6.j;w6.j g(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #40b3ba8785a10512491ca99036fb4a51764fd78a21d0164a793ef208579181d0);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1)
ConstraintError;w6.z;w6.j g(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #fadaa9ecde24e94639a6cf48ff604556166f581899fbf591e49adbc0dea3580c);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1)
TypestateError;w6.z;w6.j g(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #fadaa9ecde24e94639a6cf48ff604556166f581899fbf591e49adbc0dea3580c);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte[]),java.security.MessageDigest: void update(byte);$r5 = virtualinvoke $r2.<java.security.MessageDigest: byte[] digest()>()
TypestateError;l6.c$d;java.util.List a(w6.i);violating CrySL rule for java.security.cert.CertificateFactory (on Object #e171fd6d01edf760f2f0f832c75708c5e567b604110e59f9220e35b8aff4a80a);Unexpected call to method generateCertificate on object of type java.security.cert.CertificateFactory. Expect a call to one of the following methods generateCRL;$r10 = virtualinvoke $r5.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r9)
IncompleteOperationError;l6.c$d;java.util.List a(w6.i);violating CrySL rule for java.security.cert.CertificateFactory (on Object #e171fd6d01edf760f2f0f832c75708c5e567b604110e59f9220e35b8aff4a80a);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertPath, generateCRL, java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream);$r10 = virtualinvoke $r5.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r9)
IncompleteOperationError;l6.c$d;java.util.List a(w6.i);violating CrySL rule for java.security.cert.CertificateFactory (on Object #e171fd6d01edf760f2f0f832c75708c5e567b604110e59f9220e35b8aff4a80a);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertPath, generateCertificate, generateCRL;$r5 = staticinvoke <java.security.cert.CertificateFactory: java.security.cert.CertificateFactory getInstance(java.lang.String)>(varReplacer24331)
RequiredPredicateError;l6.x;void <init>(l6.x$b);violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r19.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer6390, $r15, varReplacer6390)
RequiredPredicateError;l6.x;void <init>(l6.x$b);violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r19.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer6390, $r15, varReplacer6390)
RequiredPredicateError;l6.x;void <init>(l6.x$b);violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r19.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer6390, $r15, varReplacer6390)
RequiredPredicateError;l6.x;void <init>(l6.x$b);violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r14.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer6392)
