ErrorType;Class;Method;ViolatedRule;Object;Statement
NeverTypeOfError;com.pichillilorenzo.flutter_inappwebview.Util;com.pichillilorenzo.flutter_inappwebview.Util$PrivateKeyAndCertificates loadPrivateKeyAndCertificate(com.pichillilorenzo.flutter_inappwebview.InAppWebViewFlutterPlugin,java.lang.String,java.lang.String,java.lang.String);violating CrySL rule for java.security.KeyStore (on Object #6df1566b0c58f27f4c107affeaa38ae3fc4975fc2908ef757eb844e46ffc1da3);Second parameter should never be of type java.lang.String.;virtualinvoke $r6.<java.security.KeyStore: void load(java.io.InputStream,char[])>($r5, $r7)
HardCodedError;com.pichillilorenzo.flutter_inappwebview.Util;com.pichillilorenzo.flutter_inappwebview.Util$PrivateKeyAndCertificates loadPrivateKeyAndCertificate(com.pichillilorenzo.flutter_inappwebview.InAppWebViewFlutterPlugin,java.lang.String,java.lang.String,java.lang.String);violating CrySL rule for java.security.KeyStore (on Object #6df1566b0c58f27f4c107affeaa38ae3fc4975fc2908ef757eb844e46ffc1da3);Second parameter should never be hardcoded.;virtualinvoke $r6.<java.security.KeyStore: void load(java.io.InputStream,char[])>($r5, $r7)
ConstraintError;b.o.a.b;boolean b();violating CrySL rule for java.security.KeyStore (on Object #bb940504f566a0c58b01dd08bbd349fd9e603ad3356275fec790d468ee5c7344);First parameter (with value "AndroidKeyStore") should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12};$r5 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer13307)
ConstraintError;g.k0.l.f;javax.net.ssl.SSLContext k();violating CrySL rule for javax.net.ssl.SSLContext (on Object #1bcdb834a4700a36603b671abde833bdcc8f53e7b6ef11dabf785926b557dcdb);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r2 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer16584)
ConstraintError;g.k0.l.b;javax.net.ssl.SSLContext k();violating CrySL rule for javax.net.ssl.SSLContext (on Object #ab017cbe51e2892927e6e6b254450ebeca1f98e61a8b8538c54f82d1232db188);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r3 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer16588)
ConstraintError;g.k0.l.c;javax.net.ssl.SSLContext k();violating CrySL rule for javax.net.ssl.SSLContext (on Object #b3eb26dead12ea38292ab2b9ba85429c4788b438ea6284704a670162161d0e7f);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r3 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer16590, $r2)
IncompleteOperationError;c.d.a.e.b;void <init>(android.content.Context);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #f50a8114a479565615f7be8f4464e7ccf2e566c6ca188709fdfd9a315906b175);Operation on object of type javax.crypto.spec.SecretKeySpec object not completed. Expected call to init;interfaceinvoke $r5.<android.content.SharedPreferences$Editor: void apply()>()
IncompleteOperationError;c.d.a.e.b;void <init>(android.content.Context);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #fbc1f6b29d3059a5a53efb8be6f52ac31dabd2a56d33f8db965c208488ff1ea7);Operation on object of type javax.crypto.spec.SecretKeySpec object not completed. Expected call to init;interfaceinvoke $r5.<android.content.SharedPreferences$Editor: void apply()>()
IncompleteOperationError;c.d.a.e.b;void <init>(android.content.Context);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #aab974a92952271675dc1b8c2657b43cec20fb3d23d72799eec693d8ad75d16a);Operation on object of type javax.crypto.spec.SecretKeySpec object not completed. Expected call to init;interfaceinvoke $r5.<android.content.SharedPreferences$Editor: void apply()>()
IncompleteOperationError;c.d.a.e.b;void <init>(android.content.Context);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #9abb36e8b9019f42f7e7e249405d99572266629e7e8c454ef7cb2ff4a000e11f);Operation on object of type javax.crypto.spec.SecretKeySpec object not completed. Expected call to init;interfaceinvoke $r5.<android.content.SharedPreferences$Editor: void apply()>()
