ErrorType;Class;Method;ViolatedRule;Object;Statement
ConstraintError;okio.ByteString;okio.ByteString digest(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #b336d574501b28a5bd90db22472c23a68acb0c1b99c4f14746fdc2a23c69a24e);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1)
ConstraintError;net.lingala.zip4j.crypto.PBKDF2.MacBasedPRF;void <init>(java.lang.String);violating CrySL rule for javax.crypto.Mac (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e);First parameter (with value "HmacSHA1") should be any of {HmacSHA256, HmacSHA384, HmacSHA512, HmacPBESHA1, PBEWithHmacSHA1, PBEWithHmacSHA224, PBEWithHmacSHA256, PBEWithHmacSHA384, PBEWithHmacSHA512};$r3 = staticinvoke <javax.crypto.Mac: javax.crypto.Mac getInstance(java.lang.String)>($r2)
TypestateError;net.lingala.zip4j.crypto.PBKDF2.MacBasedPRF;byte[] doFinal();violating CrySL rule for javax.crypto.Mac (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e);Unexpected call to method <javax.crypto.Mac: byte[] doFinal()> on object of type javax.crypto.Mac. Expect a call to one of the following methods javax.crypto.Mac: void update(byte[]),javax.crypto.Mac: byte[] doFinal(byte[]),javax.crypto.Mac: void update(java.nio.ByteBuffer),javax.crypto.Mac: void update(byte),javax.crypto.Mac: void update(byte[],int,int);$r1 = virtualinvoke $r2.<javax.crypto.Mac: byte[] doFinal()>()
TypestateError;net.lingala.zip4j.crypto.PBKDF2.MacBasedPRF;byte[] doFinal(byte[]);violating CrySL rule for javax.crypto.Mac (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e);Unexpected call to method doFinal on object of type javax.crypto.Mac.;$r2 = virtualinvoke $r1.<javax.crypto.Mac: byte[] doFinal(byte[])>($r2)
TypestateError;net.lingala.zip4j.crypto.PBKDF2.MacBasedPRF;void update(byte[],int,int);violating CrySL rule for javax.crypto.Mac (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e);Unexpected call to method update on object of type javax.crypto.Mac.;virtualinvoke $r1.<javax.crypto.Mac: void update(byte[],int,int)>($r2, $i1, $i0)
RequiredPredicateError;net.lingala.zip4j.crypto.PBKDF2.MacBasedPRF;void init(byte[]);violating CrySL rule for javax.crypto.Mac ;First parameter was not properly generated as generated Key;virtualinvoke $r4.<javax.crypto.Mac: void init(java.security.Key)>($r1)
ConstraintError;net.lingala.zip4j.crypto.PBKDF2.MacBasedPRF;void init(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #2c8b6542a35e929698f4560c93b5cf68fb53e0b3268e298dc399955f0bfa617b);Second parameter (with value "HmacSHA1") should be any of {AES, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, $r2)
RequiredPredicateError;net.lingala.zip4j.crypto.PBKDF2.MacBasedPRF;void init(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, $r2)
IncompleteOperationError;protect.card_locker.importexport.CatimaImporter;void importData(android.content.Context,protect.card_locker.DBHelper,java.io.InputStream,char[]);violating CrySL rule for javax.crypto.Mac (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;$r8 = virtualinvoke $r7.<net.lingala.zip4j.io.inputstream.ZipInputStream: net.lingala.zip4j.model.LocalFileHeader getNextEntry()>()
IncompleteOperationError;net.lingala.zip4j.io.inputstream.InflaterInputStream;void fill();violating CrySL rule for javax.crypto.Mac (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e);Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal;$i0 = specialinvoke r0.<net.lingala.zip4j.io.inputstream.DecompressedInputStream: int read(byte[],int,int)>($r1, varReplacer14853, $i0)
