ErrorType;Class;Method;ViolatedRule;Object;Statement
ConstraintError;org.cry.otp.TOTP;byte[] hmac_sha1(java.lang.String,byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #1916e3186433cbe7b9c7aaca59c3988bad395948c379a564b4b2d405254f67cb);First parameter (with value "HmacSHA1") should be any of {HmacSHA256, HmacSHA384, HmacSHA512, HmacPBESHA1, PBEWithHmacSHA1, PBEWithHmacSHA224, PBEWithHmacSHA256, PBEWithHmacSHA384, PBEWithHmacSHA512};$r4 = staticinvoke <javax.crypto.Mac: javax.crypto.Mac getInstance(java.lang.String)>($r2)
ConstraintError;org.cry.otp.TOTP;byte[] hmac_sha1(java.lang.String,byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #6af569592eca00dbb0777934d40e933a60c6dca5ba236740359bc8ad62791304);Second parameter (with value "RAW") should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer7998)
RequiredPredicateError;org.cry.otp.TOTP;byte[] hmac_sha1(java.lang.String,byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer7998)
TypestateError;org.cry.otp.TOTP;byte[] hmac_sha1(java.lang.String,byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #1916e3186433cbe7b9c7aaca59c3988bad395948c379a564b4b2d405254f67cb);Unexpected call to method <javax.crypto.Mac: byte[] doFinal(byte[])> on object of type javax.crypto.Mac. Expect a call to one of the following methods javax.crypto.Mac: void doFinal(byte[],int),javax.crypto.Mac: void update(byte[]),javax.crypto.Mac: byte[] doFinal(),javax.crypto.Mac: void update(byte),javax.crypto.Mac: void update(byte[],int,int);$r3 = virtualinvoke $r4.<javax.crypto.Mac: byte[] doFinal(byte[])>($r0)
ConstraintError;org.cry.otp.HOTP;byte[] hmac_sha1(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #bb0152e74216e44fba86b06a7974f0ecd3089dfd6f4704eb44440bcd944b5b93);Second parameter (with value "RAW") should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer8037)
TypestateError;org.cry.otp.HOTP;byte[] hmac_sha1(byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #75650d8c19305a3d35aa93edba8d0c7d3f900c640132e522d08b7bd5e7ccd862);Unexpected call to method <javax.crypto.Mac: byte[] doFinal(byte[])> on object of type javax.crypto.Mac. Expect a call to one of the following methods javax.crypto.Mac: void doFinal(byte[],int),javax.crypto.Mac: void update(byte[]),javax.crypto.Mac: byte[] doFinal(),javax.crypto.Mac: void update(byte),javax.crypto.Mac: void update(byte[],int,int);$r3 = virtualinvoke $r4.<javax.crypto.Mac: byte[] doFinal(byte[])>($r0)
TypestateError;org.cry.otp.HOTP;byte[] hmac_sha1(byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #d02b6122db7037bba349b8f9733552ec48b06f75469c645b4ab7f934bc2937d3);Unexpected call to method <javax.crypto.Mac: byte[] doFinal(byte[])> on object of type javax.crypto.Mac. Expect a call to one of the following methods javax.crypto.Mac: void doFinal(byte[],int),javax.crypto.Mac: void update(byte[]),javax.crypto.Mac: byte[] doFinal(),javax.crypto.Mac: void update(byte),javax.crypto.Mac: void update(byte[],int,int);$r3 = virtualinvoke $r4.<javax.crypto.Mac: byte[] doFinal(byte[])>($r0)
RequiredPredicateError;org.cry.otp.HOTP;byte[] hmac_sha1(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer8037)
ConstraintError;org.cry.otp.HOTP;byte[] hmac_sha1(byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #75650d8c19305a3d35aa93edba8d0c7d3f900c640132e522d08b7bd5e7ccd862);First parameter (with value "HMAC-SHA-1") should be any of {HmacSHA256, HmacSHA384, HmacSHA512, HmacPBESHA1, PBEWithHmacSHA1, PBEWithHmacSHA224, PBEWithHmacSHA256, PBEWithHmacSHA384, PBEWithHmacSHA512};$r4 = staticinvoke <javax.crypto.Mac: javax.crypto.Mac getInstance(java.lang.String)>(varReplacer8039)
ConstraintError;org.cry.otp.HOTP;byte[] hmac_sha1(byte[],byte[]);violating CrySL rule for javax.crypto.Mac (on Object #d02b6122db7037bba349b8f9733552ec48b06f75469c645b4ab7f934bc2937d3);First parameter (with value "HmacSHA1") should be any of {HmacSHA256, HmacSHA384, HmacSHA512, HmacPBESHA1, PBEWithHmacSHA1, PBEWithHmacSHA224, PBEWithHmacSHA256, PBEWithHmacSHA384, PBEWithHmacSHA512};$r4 = staticinvoke <javax.crypto.Mac: javax.crypto.Mac getInstance(java.lang.String)>(varReplacer8038)
ConstraintError;org.cry.otp.MD5;void <init>(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #3200da3507036bea74103fd448fbbbddbb334be5f23a94a16cd82074c0fb7ab9);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r3 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer9547)
