ErrorType;Class;Method;ViolatedRule;Object;Statement
NeverTypeOfError;ch.qos.logback.core.net.ssl.SSLContextFactoryBean;javax.net.ssl.KeyManager[] createKeyManagers(ch.qos.logback.core.spi.ContextAware);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #10326ce1ab2bfe82b1f8d7575df33991371e7f8fcb954583e871168e3c0d571f);Second parameter should never be of type java.lang.String.;virtualinvoke $r8.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r3, $r9)
HardCodedError;ch.qos.logback.core.net.ssl.SSLContextFactoryBean;javax.net.ssl.KeyManager[] createKeyManagers(ch.qos.logback.core.spi.ContextAware);violating CrySL rule for javax.net.ssl.KeyManagerFactory (on Object #10326ce1ab2bfe82b1f8d7575df33991371e7f8fcb954583e871168e3c0d571f);Second parameter should never be hardcoded.;virtualinvoke $r8.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r3, $r9)
RequiredPredicateError;ch.qos.logback.core.net.ssl.SSLContextFactoryBean;javax.net.ssl.KeyManager[] createKeyManagers(ch.qos.logback.core.spi.ContextAware);violating CrySL rule for javax.net.ssl.KeyManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r8.<javax.net.ssl.KeyManagerFactory: void init(java.security.KeyStore,char[])>($r3, $r9)
RequiredPredicateError;ch.qos.logback.core.net.ssl.SSLContextFactoryBean;javax.net.ssl.SSLContext createContext(ch.qos.logback.core.spi.ContextAware);violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r4.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>($r7, $r8, $r9)
RequiredPredicateError;ch.qos.logback.core.net.ssl.SSLContextFactoryBean;javax.net.ssl.SSLContext createContext(ch.qos.logback.core.spi.ContextAware);violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r4.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>($r7, $r8, $r9)
RequiredPredicateError;ch.qos.logback.core.net.ssl.SSLContextFactoryBean;javax.net.ssl.TrustManager[] createTrustManagers(ch.qos.logback.core.spi.ContextAware);violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r8.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>($r3)
NeverTypeOfError;ch.qos.logback.core.net.ssl.KeyStoreFactoryBean;java.security.KeyStore createKeyStore();violating CrySL rule for java.security.KeyStore (on Object #d64fffa36848d17aa1386d7b9bc92253b77e46478f803ffb96beb8c564c1d027);Second parameter should never be of type java.lang.String.;virtualinvoke $r8.<java.security.KeyStore: void load(java.io.InputStream,char[])>($r7, $r9)
HardCodedError;ch.qos.logback.core.net.ssl.KeyStoreFactoryBean;java.security.KeyStore createKeyStore();violating CrySL rule for java.security.KeyStore (on Object #d64fffa36848d17aa1386d7b9bc92253b77e46478f803ffb96beb8c564c1d027);Second parameter should never be hardcoded.;virtualinvoke $r8.<java.security.KeyStore: void load(java.io.InputStream,char[])>($r7, $r9)
TypestateError;org.conscrypt.SSLUtils;java.security.cert.X509Certificate decodeX509Certificate(java.security.cert.CertificateFactory,byte[]);violating CrySL rule for java.security.cert.CertificateFactory (on Object #421cc28dc4f8f1faa901fdb47ee63e88869e2347d02842fae75a4f01a6197e74);Unexpected call to method generateCertificate on object of type java.security.cert.CertificateFactory. Expect a call to one of the following methods generateCRL;$r3 = virtualinvoke $r2.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r1)
IncompleteOperationError;org.conscrypt.SSLUtils;java.security.cert.X509Certificate[] decodeX509CertificateChain(byte[][]);violating CrySL rule for java.security.cert.CertificateFactory (on Object #421cc28dc4f8f1faa901fdb47ee63e88869e2347d02842fae75a4f01a6197e74);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertificate, generateCertPath, generateCRL;$r4 = staticinvoke <org.conscrypt.SSLUtils: java.security.cert.X509Certificate decodeX509Certificate(java.security.cert.CertificateFactory,byte[])>($r2, $r3)
IncompleteOperationError;org.conscrypt.SSLUtils;java.security.cert.X509Certificate[] decodeX509CertificateChain(byte[][]);violating CrySL rule for java.security.cert.CertificateFactory (on Object #421cc28dc4f8f1faa901fdb47ee63e88869e2347d02842fae75a4f01a6197e74);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertificate, generateCertPath, generateCRL;$r2 = staticinvoke <org.conscrypt.SSLUtils: java.security.cert.CertificateFactory getCertificateFactory()>()
