ErrorType;Class;Method;ViolatedRule;Object;Statement
RequiredPredicateError;com.dx.anonymousmessenger.file.FileHelper;byte[] encrypt(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r3.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer2981, $r0, $r5)
RequiredPredicateError;com.dx.anonymousmessenger.file.FileHelper;byte[] encrypt(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r0.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer2983)
TypestateError;com.dx.anonymousmessenger.file.FileHelper;byte[] encrypt(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #90b44aaa53e3f4fbb89e00e100ac8445ac0f407f290a56720ceef4a0fbadcbed);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r3.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r2)
RequiredPredicateError;com.dx.anonymousmessenger.file.FileHelper;byte[] decrypt(byte[],byte[]);violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r6.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[])>(varReplacer2988, $r2)
TypestateError;com.dx.anonymousmessenger.file.FileHelper;byte[] decrypt(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #695f34e7c7867d62a028024ca3369cc8201aee9fb31ca119930073a4e34c5a11);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r3.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r5)
RequiredPredicateError;com.dx.anonymousmessenger.file.FileHelper;byte[] decrypt(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r3.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer2986, $r0, $r6)
RequiredPredicateError;com.dx.anonymousmessenger.file.FileHelper;byte[] decrypt(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r3.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer2986, $r0, $r6)
RequiredPredicateError;com.dx.anonymousmessenger.file.FileHelper;byte[] decrypt(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r0.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, varReplacer2990)
RequiredPredicateError;com.dx.anonymousmessenger.file.FileHelper;java.lang.String saveFile(java.io.InputStream,com.dx.anonymousmessenger.DxApplication,java.lang.String,int);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r8.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, varReplacer6728)
RequiredPredicateError;com.dx.anonymousmessenger.file.FileHelper;java.lang.String saveFile(java.io.InputStream,com.dx.anonymousmessenger.DxApplication,java.lang.String,int);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r4.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer6724, $r8, $r9)
TypestateError;com.dx.anonymousmessenger.file.FileHelper;java.lang.String saveFile(java.io.InputStream,com.dx.anonymousmessenger.DxApplication,java.lang.String,int);violating CrySL rule for javax.crypto.Cipher (on Object #fee7b9b2f39d1b016efdd1ceab6467737d0242c66d0038ff72c346a7629b4712);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r5 = virtualinvoke $r4.<javax.crypto.Cipher: byte[] doFinal(byte[],int,int)>($r10, varReplacer6723, $i2)
RequiredPredicateError;com.dx.anonymousmessenger.file.FileHelper;java.io.File getTempFileWithProgress(java.lang.String,java.lang.String,com.dx.anonymousmessenger.DxApplication,android.os.RecoverySystem$ProgressListener);violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r18.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[])>(varReplacer6997, $r16)
TypestateError;com.dx.anonymousmessenger.file.FileHelper;java.io.File getTempFileWithProgress(java.lang.String,java.lang.String,com.dx.anonymousmessenger.DxApplication,android.os.RecoverySystem$ProgressListener);violating CrySL rule for javax.crypto.Cipher (on Object #d04c0a83b08002d398e94d95ae6c60029a8c8b3882472f7d240d08571b0d03f8);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r16 = virtualinvoke $r15.<javax.crypto.Cipher: byte[] doFinal(byte[],int,int)>($r16, varReplacer6994, $i2)
RequiredPredicateError;com.dx.anonymousmessenger.file.FileHelper;java.io.File getTempFileWithProgress(java.lang.String,java.lang.String,com.dx.anonymousmessenger.DxApplication,android.os.RecoverySystem$ProgressListener);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r15.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer6981, $r17, $r18)
RequiredPredicateError;com.dx.anonymousmessenger.file.FileHelper;java.io.File getTempFileWithProgress(java.lang.String,java.lang.String,com.dx.anonymousmessenger.DxApplication,android.os.RecoverySystem$ProgressListener);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r15.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer6981, $r17, $r18)
RequiredPredicateError;com.dx.anonymousmessenger.file.FileHelper;java.io.File getTempFileWithProgress(java.lang.String,java.lang.String,com.dx.anonymousmessenger.DxApplication,android.os.RecoverySystem$ProgressListener);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r17.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r7, varReplacer6988)
TypestateError;com.dx.anonymousmessenger.file.FileHelper;void saveToStorageWithProgress(java.lang.String,java.lang.String,com.dx.anonymousmessenger.DxApplication,android.os.RecoverySystem$ProgressListener);violating CrySL rule for javax.crypto.Cipher (on Object #23b6d81c3fa705f768677e7225f68e30c5057f23190e4036eba6db109f7e5a39);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r17 = virtualinvoke $r16.<javax.crypto.Cipher: byte[] doFinal(byte[],int,int)>($r17, varReplacer7205, $i2)
RequiredPredicateError;com.dx.anonymousmessenger.file.FileHelper;void saveToStorageWithProgress(java.lang.String,java.lang.String,com.dx.anonymousmessenger.DxApplication,android.os.RecoverySystem$ProgressListener);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r18.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r7, varReplacer7217)
RequiredPredicateError;com.dx.anonymousmessenger.file.FileHelper;void saveToStorageWithProgress(java.lang.String,java.lang.String,com.dx.anonymousmessenger.DxApplication,android.os.RecoverySystem$ProgressListener);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r16.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer7211, $r18, $r19)
