ErrorType;Class;Method;ViolatedRule;Object;Statement
ConstraintError;okio.ByteString;okio.ByteString digest$okio(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #ae39b036c5eeeba58d380660f68e23806935f12d2f5c9cefe65440425aa34f4a);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r3 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1)
ConstraintError;okio.ByteString;okio.ByteString digest$okio(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #ae39b036c5eeeba58d380660f68e23806935f12d2f5c9cefe65440425aa34f4a);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r3 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1)
ConstraintError;okio.SegmentedByteString;okio.ByteString digest$okio(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #6c960e488f21ae2f1d37981b7f790ff5823030d9f242d798118968e0f93ba357);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1)
TypestateError;okio.SegmentedByteString;okio.ByteString digest$okio(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #6c960e488f21ae2f1d37981b7f790ff5823030d9f242d798118968e0f93ba357);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[]);$r6 = virtualinvoke $r2.<java.security.MessageDigest: byte[] digest()>()
ConstraintError;okio.SegmentedByteString;okio.ByteString digest$okio(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #6c960e488f21ae2f1d37981b7f790ff5823030d9f242d798118968e0f93ba357);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1)
ConstraintError;okhttp3.internal.platform.Platform;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #8393eb4d9db85674190f5b427fa6ff99a988a996794f6bfa64266dff070905a2);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r2 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer52873)
ConstraintError;okhttp3.internal.platform.ConscryptPlatform;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #a9c1af45b226c7042e09244b8677eac9232feaf8ee2ba5dd9e5bb4024057e1f);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r2 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer52874, $r1)
RequiredPredicateError;okhttp3.OkHttpClient;javax.net.ssl.SSLSocketFactory systemDefaultSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r3.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer52484, $r8, varReplacer52484)
RequiredPredicateError;okhttp3.OkHttpClient;javax.net.ssl.SSLSocketFactory systemDefaultSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r3.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer52484, $r8, varReplacer52484)
RequiredPredicateError;okhttp3.OkHttpClient;javax.net.ssl.SSLSocketFactory systemDefaultSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r3.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer52484, $r8, varReplacer52484)
RequiredPredicateError;okhttp3.OkHttpClient;javax.net.ssl.X509TrustManager systemDefaultTrustManager();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r2.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer52482)
