Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName
"Found: ""AES/ECB/NoPadding""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.bitsofproof.supernode.wallet.KeyFormatter,parseBIP38EC
"Found: ""AES/ECB/NoPadding""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,cordova.BIP38,run
"Found: ""PBEWithSHAAnd3-KeyTripleDES-CBC""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,getObject
"Found: ""AES/ECB/NoPadding""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,cordova.BIP38,run
"Found: ""PBEWithSHAAnd3-KeyTripleDES-CBC""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init
"Found: ""AES/ECB/NoPadding""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.bitsofproof.supernode.wallet.KeyFormatter,bytesBIP38
"Found: ""AES/ECB/NoPadding""",Found broken crypto schemes,1,Found broken crypto schemes,256,1,com.bitsofproof.supernode.wallet.KeyFormatter,parseBIP38NoEC
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.java_websocket.drafts.Draft_76,init
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.java_websocket.drafts.Draft_10,init
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.java_websocket.drafts.Draft_76,generateKey
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,com.github.ghetolay.jwamp.rpc.DefaultRPCSender,generateCallId
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bouncycastle.pqc.math.linearalgebra.GF2nPolynomialElement,solveQuadraticEquation
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bouncycastle.math.ec.ECFieldElement$Fp,sqrt
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bouncycastle.pqc.math.linearalgebra.GF2nONBField,getRandomRoot
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bouncycastle.pqc.math.linearalgebra.GF2Polynomial,clinit
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bouncycastle.math.ec.ECCurve$F2m,solveQuadraticEquation
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.eclipse.jetty.websocket.RandomMaskGen,init
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bouncycastle.pqc.math.linearalgebra.GF2nPolynomialField,getRandomRoot
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,de.tavendo.autobahn.WampConnection,init
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.java_websocket.drafts.Draft_75,init
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bouncycastle.asn1.ua.DSTU4145PointEncoder,solveQuadraticEquation
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.bouncycastle.pqc.math.linearalgebra.GF2nONBField,elementOfOrder
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,org.eclipse.jetty.websocket.WebSocketClientFactory$HandshakeConnection,init
Found: Untrused PRNG (java.util.Random),Used untrusted PRNG,13,Used untrusted PRNG,338,1,de.tavendo.autobahn.WebSocketWriter,init
Should at least get One accepted Issuer from Other Sources in getAcceptedIssuers method of ssl.SslContextFactory,Uses untrusted TrustManager,4,Uses untrusted TrustManager,349,1,ssl.SslContextFactory,getAcceptedIssuers
Should throw java.security.cert.CertificateException in check(Client|Server)Trusted method of ssl.SslContextFactory,Uses untrusted TrustManager,4,Uses untrusted TrustManager,349,1,ssl.SslContextFactory,UNKNOWN
"Found: ""SHA1""",Found broken hash functions,2,Found broken hash functions,759,1,org.java_websocket.drafts.Draft_10,generateFinalKey
"Found: ""SHA1""",Found broken hash functions,2,Found broken hash functions,759,1,org.bouncycastle.ocsp.RespID,init
"Found: ""SHA-1""",Found broken hash functions,2,Found broken hash functions,759,1,com.facebook.internal.Utility,sha1hash
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,org.java_websocket.drafts.Draft_76,createChallenge
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,com.facebook.internal.Utility,md5hash
"Found: ""SHA1""",Found broken hash functions,2,Found broken hash functions,759,1,org.eclipse.jetty.websocket.WebSocketConnectionRFC6455,hashKey
"Found: ""MD5""",Found broken hash functions,2,Found broken hash functions,759,1,com.squareup.okhttp.internal.Util,hash
"Found: Constant ""encrypt""",Used constant keys in code,3,Used constant keys in code,547,1,it.greenaddress.cordova.BIP38,execute
"Found: Constant ""decrypt""",Used constant keys in code,3,Used constant keys in code,547,1,it.greenaddress.cordova.BIP38,execute
"Found: ""4""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init
"Found: ""3""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init
"Found: ""1""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi,loadStore
"Found: ""1""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.bouncycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi,loadStore
"Found: ""www.bouncycastle.org""",Found predictable seeds in code,11,Found predictable seeds in code,760,1,org.bouncycastle.crypto.examples.DESExample,init
"Found: ""100""",Used Predictable KeyStore Password,14,Used Predictable KeyStore Password,321,1,org.bouncycastle.jce.examples.PKCS12Example,clinit
"Found: ""108""",Used Predictable KeyStore Password,14,Used Predictable KeyStore Password,321,1,org.bouncycastle.jce.examples.PKCS12Example,clinit
"Found: ""101""",Used Predictable KeyStore Password,14,Used Predictable KeyStore Password,321,1,org.bouncycastle.jce.examples.PKCS12Example,clinit
"Found: ""119""",Used Predictable KeyStore Password,14,Used Predictable KeyStore Password,321,1,org.bouncycastle.jce.examples.PKCS12Example,clinit
"Found: ""104""",Used Predictable KeyStore Password,14,Used Predictable KeyStore Password,321,1,org.bouncycastle.jce.examples.PKCS12Example,clinit
"Found: ""114""",Used Predictable KeyStore Password,14,Used Predictable KeyStore Password,321,1,org.bouncycastle.jce.examples.PKCS12Example,clinit
